node,BreitbartNews,FiveThirtyEight,csmonitor,MotherJones,NRO,dailykos,theblaze,thenation,DRUDGE_REPORT,WSJ,washingtonpost,FoxNews,NPR
139476,0,1,0,0,0,0,0,0,0,0,0,0,0
139479,0,1,0,0,0,0,0,0,0,0,0,0,1
139509,1,0,0,0,0,0,0,0,0,0,0,0,0
139586,0,1,0,0,0,0,0,0,0,1,1,0,0
139739,0,1,0,0,0,0,0,0,0,0,0,0,0
139872,1,0,0,0,0,0,0,0,0,1,0,0,0
140036,1,0,0,0,0,0,0,0,0,0,0,0,0
140213,0,0,0,0,0,0,0,0,0,1,1,0,1
140719,1,0,0,0,0,0,1,0,1,0,0,1,0
141165,1,0,0,0,1,0,1,0,0,0,0,0,0
141398,1,0,0,0,0,0,1,0,1,0,0,1,0
141744,0,1,0,0,0,0,0,0,0,0,0,0,0
141982,1,0,0,0,0,0,0,0,0,0,0,0,0
142181,0,1,0,0,0,0,0,0,0,0,1,0,0
142526,0,1,0,0,0,0,0,0,0,1,1,1,0
142976,1,0,0,0,0,0,0,0,0,0,0,1,0
143209,0,1,0,0,0,0,0,0,0,0,0,0,0
143256,1,0,0,0,0,0,0,0,1,1,0,1,0
143859,0,1,0,0,0,0,0,1,0,1,0,0,1
144029,0,1,0,0,0,0,0,0,0,1,1,0,0
144440,1,0,0,0,0,0,0,0,1,0,0,0,0
144583,0,1,0,0,0,0,0,0,0,1,1,0,0
144586,1,0,0,0,0,0,1,0,1,1,0,1,0
144618,1,0,0,0,0,0,1,0,1,0,0,1,0
145020,0,1,0,1,0,0,0,0,0,0,0,0,0
145049,0,1,0,0,0,0,0,0,0,1,1,0,1
145297,0,1,0,0,0,0,0,0,0,0,0,0,0
145302,0,1,0,0,0,0,0,0,0,0,0,0,0
145335,0,1,0,1,0,0,0,0,0,0,0,0,1
145344,0,1,0,0,0,0,0,0,0,0,0,0,0
145563,0,1,0,0,0,0,0,0,0,0,0,0,0
145731,0,0,0,0,0,0,0,0,0,1,0,0,0
145793,1,1,0,1,1,0,0,0,1,1,1,1,0
145850,1,0,0,1,0,0,0,0,0,0,1,0,0
146051,1,0,0,0,0,0,0,0,1,1,0,0,0
146547,1,0,0,0,0,0,0,0,0,0,0,0,0
147652,1,0,0,0,1,0,0,0,0,1,0,0,0
147692,0,1,0,0,0,0,0,0,0,0,0,0,0
147725,1,0,0,0,0,0,1,0,1,0,0,1,0
147834,1,0,0,0,1,0,0,0,1,1,0,1,0
148277,0,0,0,0,0,0,0,0,0,0,0,0,1
148581,0,1,0,0,0,0,0,0,0,0,0,0,0
148790,0,1,0,0,0,0,0,0,0,0,0,0,0
149019,0,1,0,0,0,0,0,0,0,1,1,0,1
149587,0,1,0,0,0,0,0,0,0,0,0,0,1
150303,0,1,0,0,0,0,0,0,0,1,0,0,1
150360,1,0,0,0,0,0,0,0,1,1,1,0,0
150760,0,1,0,1,0,0,0,0,0,0,0,0,0
152267,0,1,0,1,0,1,0,1,0,0,1,0,0
152493,0,1,0,0,0,0,0,0,0,0,0,0,0
152858,0,1,0,0,0,1,0,1,0,0,1,0,0
152859,1,0,0,1,0,0,1,1,1,1,1,1,1
153068,0,1,0,0,0,0,0,0,0,1,0,0,1
153250,0,1,0,0,0,0,1,1,1,0,1,0,1
153394,0,1,0,0,0,1,0,0,0,0,0,0,0
153508,1,0,0,0,1,0,0,0,1,0,0,0,0
153620,0,1,0,0,0,1,0,0,0,0,1,0,1
153883,1,0,0,0,0,0,1,0,1,1,0,0,0
154016,1,0,0,0,1,0,1,0,1,0,1,1,0
154424,0,1,0,0,0,0,0,0,0,0,0,0,0
154710,1,0,0,0,0,0,0,0,0,0,0,0,0
154765,1,0,0,0,1,0,1,0,1,0,0,0,0
154837,1,0,0,0,0,0,0,0,1,0,0,0,0
154916,0,1,0,0,0,0,0,0,0,0,0,0,0
155455,1,0,0,0,0,0,1,0,1,0,0,1,0
155791,0,1,0,0,0,0,0,0,0,1,0,0,1
155909,1,0,0,0,0,0,0,0,1,0,0,0,0
156099,1,0,0,0,0,0,0,0,0,0,0,1,0
156476,1,0,0,0,0,0,0,0,0,0,0,0,0
156595,0,1,0,0,0,0,0,0,0,0,0,0,0
156908,0,1,0,0,0,0,0,0,0,0,0,0,0
157545,1,0,0,0,0,0,1,0,1,0,0,1,0
157990,0,1,0,1,0,0,0,0,0,1,1,1,1
158862,0,1,0,0,0,0,0,0,0,0,0,0,0
159049,0,1,0,0,0,0,0,0,0,0,1,0,0
159602,1,0,0,0,0,0,0,0,1,0,0,0,0
159650,0,0,0,0,0,0,0,0,0,0,0,1,0
159761,1,0,0,0,0,0,0,0,1,0,0,0,0
159896,0,1,0,0,0,0,0,0,0,1,1,0,0
160031,0,0,0,0,0,0,0,0,1,1,1,1,1
160162,1,0,0,0,0,0,0,0,0,0,0,1,0
160412,0,0,0,0,0,0,0,0,0,0,0,1,0
160495,1,0,0,0,1,0,1,0,1,0,0,0,0
160530,0,0,0,0,0,1,0,0,0,0,1,0,0
160666,0,1,0,0,0,1,0,0,0,0,0,0,1
160882,0,1,0,0,0,0,0,0,0,0,0,0,0
161051,1,0,0,0,0,0,1,0,1,0,0,1,0
161293,0,1,0,0,0,0,0,0,0,0,0,0,0
161618,1,0,0,0,0,0,0,0,0,0,0,0,0
161658,0,1,0,0,1,0,0,1,1,1,1,1,1
162156,0,1,0,1,0,0,0,0,0,1,1,0,0
162373,0,1,0,0,0,0,0,0,0,0,0,0,1
162693,0,1,0,0,0,0,0,0,0,0,0,0,0
163464,0,1,0,1,0,1,0,1,0,0,0,0,0
163825,1,0,0,0,0,0,1,0,1,0,0,1,0
164098,0,1,0,0,0,0,0,0,0,0,0,0,1
164236,0,1,0,0,0,1,0,1,0,0,1,0,1
164413,0,1,0,0,0,0,0,0,0,0,0,0,0
164475,0,1,0,0,0,0,0,0,1,0,1,0,1
164765,0,1,0,0,0,0,0,0,0,0,0,0,0
165239,1,0,0,0,1,0,1,0,1,1,1,1,0
165357,1,0,0,0,0,0,1,0,0,0,0,1,0
165431,1,0,0,0,0,0,0,0,0,0,0,0,0
165589,1,0,0,1,1,0,1,1,1,1,1,1,1
166291,0,1,0,0,0,0,0,0,0,1,0,1,0
166422,1,0,0,0,0,0,0,0,1,1,1,1,0
166423,0,1,0,0,0,0,0,1,0,0,0,0,0
167205,0,1,0,0,0,0,0,0,1,0,0,0,0
167289,1,0,0,0,0,0,0,0,1,0,0,1,0
167534,0,1,0,0,0,0,0,0,0,0,0,0,0
167777,0,1,0,0,0,0,0,0,0,0,0,0,0
168285,1,0,0,0,0,0,0,0,1,0,0,0,0
168338,0,1,0,0,0,0,0,0,0,0,0,0,0
168405,0,0,0,0,0,0,0,0,0,0,1,1,0
169330,1,0,0,0,0,0,0,0,1,0,0,0,0
169419,0,1,0,0,0,0,0,0,0,0,1,0,1
169443,1,0,0,0,0,0,0,0,0,0,1,0,0
169607,0,1,0,0,0,0,0,0,0,0,0,0,0
169761,0,1,0,0,0,0,0,0,0,0,0,0,1
169951,0,1,0,0,0,0,0,0,0,0,0,0,0
170086,1,0,0,0,0,0,0,0,0,0,0,0,0
170315,0,1,0,0,0,0,0,0,0,0,0,0,1
170522,0,1,0,0,0,0,0,0,0,1,1,0,1
170818,0,1,0,0,0,0,0,0,0,0,0,0,0
171195,1,1,0,0,0,0,0,0,0,1,0,0,1
171208,0,1,0,0,1,0,0,1,0,1,1,1,0
171233,0,1,0,0,0,0,0,0,0,1,0,1,0
171244,0,1,0,1,0,0,0,0,0,1,1,0,1
171465,0,1,0,0,0,0,0,0,0,0,0,0,0
171872,0,1,0,0,0,0,0,0,0,0,0,0,0
171873,0,0,0,0,0,0,0,0,0,1,1,0,0
171931,1,0,0,0,1,0,0,0,0,0,0,1,1
173076,0,1,0,1,0,0,0,1,0,0,1,0,1
173390,1,0,0,0,0,0,0,0,0,1,1,0,1
173482,1,0,0,0,0,0,0,0,1,0,0,1,0
173747,1,0,0,0,0,0,0,0,0,0,0,0,0
173898,0,1,0,0,0,0,0,0,0,0,0,0,0
173934,0,1,0,0,0,0,0,0,0,0,0,0,0
174033,0,1,0,0,0,0,0,0,0,0,0,0,0
174286,0,1,0,0,0,0,0,0,0,0,0,0,0
174612,0,1,0,0,0,0,0,0,0,0,0,0,0
174638,0,1,0,0,0,0,0,0,0,1,0,0,1
174922,1,0,0,0,0,0,0,0,0,0,0,1,0
175089,0,1,0,0,0,0,0,0,0,0,0,0,0
175491,1,0,0,0,0,0,0,0,1,0,0,1,0
175528,0,1,0,0,0,0,0,0,0,0,0,0,0
175572,1,1,0,1,1,1,0,1,1,1,1,0,1
175750,0,1,0,0,0,0,0,0,0,0,0,0,0
176221,1,0,0,0,0,0,0,0,1,1,1,1,0
176591,0,1,0,1,0,0,0,1,0,0,0,0,0
176606,0,0,0,0,0,0,0,0,0,1,1,1,1
177253,0,1,0,0,0,0,0,0,1,1,1,0,0
177567,0,1,0,0,0,0,0,0,0,0,0,0,0
177602,0,1,0,0,0,0,0,0,0,1,1,0,0
178251,1,0,0,0,0,0,1,0,0,1,0,1,0
179131,0,1,0,0,0,0,0,0,0,0,0,0,1
179652,1,0,0,0,0,0,0,0,1,1,0,1,0
179901,0,1,0,0,0,0,0,0,0,0,0,0,0
180165,1,0,0,0,0,0,0,0,0,0,0,1,0
180610,0,1,0,0,0,0,0,0,0,1,0,0,0
180762,0,1,0,0,0,0,0,0,0,1,0,0,0
181012,0,1,0,0,0,0,0,0,0,0,0,0,0
181514,0,1,0,0,0,0,0,0,0,0,0,0,0
181657,0,1,0,0,0,0,0,0,0,0,0,0,0
181729,0,1,0,0,0,0,0,0,1,0,0,0,0
181921,0,1,0,0,0,0,0,0,0,0,0,0,0
182071,0,0,0,0,0,0,0,0,1,1,1,1,1
182301,0,0,0,0,0,0,0,0,0,0,0,1,0
182358,1,0,0,0,1,0,1,0,0,1,0,1,0
182381,0,1,0,0,0,0,0,0,0,0,0,0,0
183346,0,1,0,0,0,0,0,0,0,0,0,0,0
183390,1,0,0,0,0,0,0,0,1,0,0,1,0
183630,0,1,0,0,0,0,0,0,0,0,0,0,0
183976,0,1,0,0,0,0,0,0,0,0,0,0,0
184405,0,1,0,0,0,0,0,0,0,0,0,0,1
185427,1,0,0,0,0,0,0,0,1,0,0,0,0
185428,0,0,0,0,0,0,1,0,0,0,0,0,0
185493,0,1,1,0,0,0,0,0,0,0,0,0,0
185711,0,1,0,0,0,0,0,0,0,0,0,0,0
185900,1,0,0,0,0,0,1,0,1,1,0,1,0
186173,0,1,0,0,0,0,0,0,1,1,0,1,0
187092,0,1,0,0,0,0,0,0,0,0,1,0,0
187429,0,1,0,0,0,0,0,0,0,0,0,0,0
187482,1,0,0,0,1,0,1,0,1,1,0,1,0
187920,1,0,0,0,0,0,0,0,0,1,1,1,0
188680,1,0,0,0,0,1,0,0,0,1,0,1,1
188965,0,1,0,0,0,0,0,0,0,0,1,0,0
189504,0,0,1,0,0,0,0,0,0,0,0,1,1
190377,0,1,0,0,0,0,0,0,0,0,0,0,0
190542,0,1,0,0,0,0,0,0,0,0,0,0,1
190716,0,1,0,0,0,0,0,0,0,0,0,0,0
190724,1,0,0,0,0,0,1,0,1,0,0,1,0
191081,1,1,0,0,0,0,1,0,0,1,1,1,0
191596,0,1,0,0,0,0,0,0,0,0,0,0,0
191747,0,1,0,0,0,0,0,0,0,0,0,0,0
191916,0,1,0,0,0,0,0,0,0,0,1,0,0
191955,1,0,0,0,0,0,1,0,0,0,0,0,0
192026,0,1,0,0,0,0,0,0,0,0,0,0,0
192250,1,1,0,0,0,0,0,0,1,1,0,1,1
192355,0,0,0,0,0,0,0,0,0,0,0,1,0
192501,0,1,0,0,0,0,0,0,0,0,0,0,0
192630,0,1,0,0,0,0,0,0,0,0,0,0,0
192881,1,0,0,0,0,0,1,0,1,1,1,1,0
192903,1,1,0,0,1,0,0,0,0,1,0,1,0
192920,0,0,0,1,0,0,0,1,0,1,1,1,1
192992,1,0,1,0,1,0,1,1,1,1,1,0,0
193127,0,1,0,1,0,1,0,1,0,1,1,0,1
193151,0,1,0,1,0,0,0,0,0,0,0,0,0
193621,1,0,0,0,0,0,1,0,1,1,0,1,0
193744,0,1,0,0,0,0,0,1,0,1,1,0,0
193800,1,0,0,0,0,0,0,0,0,0,0,1,0
193916,0,1,0,0,0,0,0,0,0,0,0,0,0
194043,0,1,0,0,0,0,0,0,0,0,0,0,0
194508,1,0,0,0,0,0,1,0,1,0,1,1,0
194509,0,1,0,1,0,0,0,0,0,1,0,0,1
195155,0,1,0,0,0,0,0,0,0,0,1,0,0
195501,1,0,0,1,1,0,0,1,1,1,1,1,1
195547,1,0,0,0,0,0,1,0,0,0,0,1,0
195771,0,1,0,0,0,0,0,0,0,0,0,0,0
195788,1,0,0,0,0,0,0,0,0,1,0,0,0
195826,1,0,0,0,0,0,0,0,1,1,0,1,0
195905,0,1,0,0,0,0,0,0,0,0,0,1,0
196272,0,1,0,0,1,0,0,0,1,1,1,0,0
196636,0,1,0,0,0,0,1,1,0,1,1,1,0
197021,0,1,0,0,0,0,0,0,0,0,0,0,0
197331,0,1,0,0,0,0,0,0,0,1,1,0,0
197465,1,0,0,0,0,0,0,0,1,0,0,1,0
197965,0,1,0,0,0,0,0,0,0,0,0,0,0
198125,0,1,0,0,0,0,0,0,0,0,0,0,0
198726,0,1,0,0,0,0,0,0,1,1,0,0,0
198821,0,1,0,0,0,0,0,0,0,0,0,0,0
199109,0,1,0,1,0,0,0,1,1,0,0,0,1
199466,0,1,0,0,1,0,0,0,1,1,1,1,0
199885,0,0,0,1,0,0,0,1,1,1,1,1,1
200710,0,1,0,1,0,0,0,1,0,1,1,1,1
200730,0,1,0,0,0,0,0,0,1,1,1,0,1
200751,1,0,0,0,0,0,0,0,1,1,1,1,1
200900,0,1,0,0,0,0,0,0,0,0,0,1,1
201397,0,1,0,0,0,0,0,0,0,0,1,0,0
201404,0,1,0,0,0,0,1,0,0,0,1,1,0
201446,0,1,0,1,1,0,0,1,0,0,0,0,0
202076,0,1,1,0,0,0,0,0,0,0,1,0,1
202291,0,1,0,0,0,0,0,0,0,0,0,0,0
202351,0,1,0,0,0,0,0,1,0,0,0,0,1
203086,0,1,0,0,0,0,0,0,0,1,0,0,0
203123,1,0,0,0,1,0,1,0,0,1,1,1,0
203255,0,1,0,0,0,0,0,0,0,0,0,0,0
203332,1,0,0,0,0,0,0,0,0,0,0,0,0
203654,1,0,0,0,1,0,1,0,0,1,1,1,1
203779,1,0,0,0,1,0,0,0,1,0,0,1,0
204163,0,1,0,0,0,0,0,0,0,0,0,0,0
204659,0,1,0,0,0,0,0,0,0,0,0,0,1
204897,0,1,0,0,0,0,0,0,0,0,0,0,0
205698,0,1,0,0,0,0,0,0,0,1,0,0,0
205736,0,1,0,0,0,0,0,0,0,0,1,0,1
205922,0,1,0,0,0,0,1,0,0,0,0,1,0
205972,0,1,0,0,0,0,0,0,0,0,0,0,0
206098,0,1,0,0,0,0,0,0,0,0,0,0,0
206574,0,1,0,0,0,0,0,0,0,0,0,0,0
206767,0,1,0,0,0,0,0,0,0,0,0,0,0
206800,0,1,0,0,0,0,0,0,0,1,1,1,0
206959,0,1,0,0,0,0,0,0,0,0,0,0,0
207783,1,0,0,0,1,1,0,1,0,0,0,1,0
207988,1,0,0,0,0,0,0,0,1,0,0,1,0
208223,0,1,0,0,0,0,0,0,0,0,0,0,0
208485,0,1,0,0,0,0,0,0,0,1,1,1,1
209172,0,0,0,0,1,0,0,0,1,1,0,1,0
209346,0,1,0,0,0,0,0,0,1,0,0,0,0
209488,0,1,0,0,0,0,0,0,0,0,0,0,0
209649,1,0,0,0,1,0,1,0,1,1,1,1,0
209916,0,1,0,0,0,0,0,0,0,0,0,0,0
209924,0,0,0,0,1,0,0,0,0,1,1,1,0
210018,0,1,0,0,0,0,0,0,0,0,0,0,0
210403,1,1,0,0,0,0,0,0,0,0,0,0,0
210560,0,1,0,0,0,0,0,0,0,0,0,0,0
210592,0,1,0,0,0,1,0,0,0,0,0,0,0
210736,0,1,0,0,0,0,0,0,0,0,0,0,0
210904,1,0,0,0,0,0,1,0,1,0,1,1,0
212835,0,1,0,0,0,0,0,0,0,0,0,0,0
212952,0,1,0,0,0,0,0,0,0,0,1,0,1
214177,0,1,0,0,0,0,0,0,0,1,0,0,0
214445,1,0,0,0,1,0,1,0,1,1,1,1,1
214692,0,1,0,0,0,0,1,0,1,0,0,0,0
214818,0,1,0,0,0,1,0,0,0,0,0,0,0
214835,0,1,0,0,0,0,0,0,0,1,0,0,0
214847,1,0,0,0,0,0,0,0,0,0,0,0,0
215384,0,1,0,0,0,0,0,0,0,0,0,0,0
215724,0,1,0,0,0,0,0,0,0,0,0,0,0
216033,1,0,0,0,0,0,1,0,1,1,0,1,0
217173,0,1,0,0,0,0,0,0,0,0,0,0,0
217224,0,1,0,0,0,0,0,0,0,1,1,0,0
217819,0,1,0,1,0,0,0,1,0,1,1,1,1
217956,0,1,0,0,0,0,0,0,1,0,0,0,1
217987,1,0,0,0,0,0,1,0,0,0,0,1,0
218740,0,1,0,0,0,0,0,0,0,0,0,1,0
218885,0,1,0,0,0,0,0,0,0,0,0,0,0
219256,1,0,0,0,0,0,1,0,1,0,0,1,0
220459,0,1,0,0,0,0,0,1,0,0,0,0,0
220485,0,1,0,0,0,0,0,0,0,0,1,0,0
220506,1,0,0,0,0,0,0,0,0,0,0,0,0
220520,0,1,0,0,0,0,0,0,0,0,0,0,0
220908,0,0,0,1,0,0,0,0,1,1,1,1,1
221616,0,1,0,0,0,0,0,0,1,1,1,0,0
221775,1,0,0,1,0,0,1,1,0,1,1,1,1
222120,0,1,0,0,0,0,0,0,0,0,0,0,0
222255,1,0,0,0,0,0,1,0,1,1,0,1,0
222526,0,1,0,0,0,0,0,0,0,0,1,0,0
222579,0,1,0,0,0,0,0,0,0,0,0,0,1
222769,0,1,0,0,0,0,0,0,0,0,0,0,0
223900,0,1,0,0,0,0,0,0,0,1,0,0,0
223910,1,0,0,0,1,0,1,0,1,1,1,1,1
224034,0,1,0,0,0,0,0,0,0,0,0,0,0
224214,0,1,0,0,0,0,0,0,0,1,0,1,1
224326,0,1,0,0,0,0,0,0,0,1,1,0,0
224395,0,1,0,0,0,0,0,0,0,0,0,0,0
224446,0,1,0,0,0,0,0,0,0,0,0,0,0
224525,0,1,0,0,0,0,0,0,0,1,0,0,0
224826,1,0,0,0,0,0,1,0,1,0,0,1,0
224827,0,1,0,0,0,0,0,0,0,0,0,0,0
224835,0,1,0,0,0,0,0,0,0,0,0,0,0
225126,0,1,0,0,0,0,0,0,0,0,0,0,0
225570,1,0,0,0,0,0,1,0,1,1,0,1,0
225809,1,0,0,0,0,0,1,0,1,0,0,1,0
225852,1,0,0,0,0,0,0,0,0,0,0,0,0
226371,1,0,0,0,0,0,1,0,1,0,1,1,0
226443,0,1,0,0,0,0,0,0,0,0,0,0,1
226838,0,1,0,0,0,0,0,0,0,1,0,0,0
226845,1,0,0,0,0,0,1,0,1,1,0,1,0
227072,1,0,0,0,0,0,1,0,0,1,0,1,0
227246,1,0,0,1,0,1,0,1,1,0,0,1,1
227398,1,0,0,0,1,0,1,0,1,0,1,1,0
227511,1,0,0,0,0,0,0,0,1,0,0,0,0
227546,0,1,0,0,0,0,0,0,0,0,0,0,1
228044,1,0,0,0,0,0,1,0,1,0,0,1,0
228520,0,0,0,0,0,1,0,1,1,1,1,0,1
228531,0,1,0,0,0,0,0,0,0,0,0,0,0
228648,0,1,0,0,0,0,0,0,0,1,1,0,1
228904,0,1,0,0,0,0,0,0,1,1,1,1,0
228932,0,1,0,0,0,0,0,0,0,1,0,0,1
228957,1,0,0,0,1,0,0,0,1,1,1,1,0
228997,0,1,0,1,0,0,0,1,0,0,0,0,0
229564,0,1,0,0,0,0,0,0,0,0,0,0,0
229608,0,1,0,0,0,0,0,0,0,0,1,0,1
229818,0,1,0,0,0,0,0,0,0,0,0,0,0
230287,0,0,0,0,0,0,0,0,1,0,0,0,0
230303,0,1,0,0,0,0,0,1,0,0,0,0,0
230353,1,0,0,0,1,0,0,0,1,0,0,0,0
230749,1,0,0,0,1,0,1,0,1,1,1,1,1
230771,0,1,0,0,0,0,0,0,0,0,0,0,0
231221,1,0,0,0,0,0,0,0,0,1,0,0,0
231329,0,1,0,0,0,0,0,0,0,0,0,0,0
231576,0,1,0,0,0,0,0,0,0,0,0,0,0
231675,1,0,0,0,0,0,0,0,1,0,0,0,0
231873,0,1,0,0,0,0,0,0,0,0,1,0,1
232151,0,1,0,0,0,0,0,0,0,0,0,0,0
233058,0,1,0,0,0,0,0,0,0,0,0,0,0
233456,1,0,0,0,0,0,0,0,1,1,1,1,1
233726,0,1,0,0,0,0,0,0,0,0,1,0,0
233963,0,1,0,0,0,0,0,0,0,0,0,0,0
234076,1,0,0,0,0,0,0,0,1,0,0,0,0
234473,0,1,0,0,0,0,0,0,0,0,1,0,1
234734,0,0,0,0,0,0,0,0,0,0,1,1,0
234752,0,1,0,0,0,0,0,0,0,0,0,0,0
234900,0,0,0,0,0,0,0,0,0,1,0,0,0
235096,0,1,0,0,0,0,0,0,0,1,1,0,1
235239,0,1,0,0,0,0,0,0,0,0,0,0,0
235245,0,1,0,0,0,0,0,0,0,0,0,0,1
235301,1,0,0,0,0,0,0,0,0,0,0,1,0
235321,0,1,0,1,0,1,0,0,0,0,0,0,1
235333,0,1,0,0,0,0,0,0,0,0,0,0,0
235777,1,0,0,0,1,0,0,0,0,0,0,1,0
235904,0,1,0,0,0,0,0,0,0,0,1,0,0
236303,0,1,0,0,0,0,0,0,0,1,1,1,1
236452,1,0,0,0,0,0,1,0,0,0,0,0,0
236463,0,1,0,0,0,0,0,0,0,1,0,0,0
236473,0,0,0,0,0,0,0,0,0,1,1,1,0
236575,1,0,0,0,0,0,0,0,0,1,0,1,0
236633,0,1,0,0,0,0,0,0,0,0,0,0,0
236751,0,0,0,0,0,0,0,0,0,0,0,0,1
238110,0,1,0,0,1,0,1,0,0,1,0,1,0
238141,0,0,0,0,0,0,0,0,0,1,0,0,0
238267,1,0,0,0,0,0,1,0,0,0,0,0,0
238313,0,1,0,0,0,0,0,0,0,1,0,0,1
238371,1,0,0,0,0,0,1,0,1,0,0,1,0
238699,1,0,0,0,0,0,0,0,1,1,1,0,0
238778,0,1,0,0,0,0,0,0,0,0,0,0,0
238793,1,0,0,0,0,0,0,0,0,0,1,1,0
238945,0,1,0,0,0,0,0,0,0,0,0,0,0
238995,1,0,0,0,0,0,0,0,0,1,0,1,0
239771,0,1,0,0,0,0,0,0,0,1,1,0,0
240233,1,0,0,0,0,0,0,0,0,0,0,0,0
240721,1,0,0,0,0,0,1,0,0,0,0,1,0
241121,1,0,0,0,0,0,1,0,0,0,0,1,0
241523,1,0,0,0,0,0,1,0,1,0,0,1,0
241565,0,1,0,0,0,0,0,0,0,0,0,0,1
241865,1,0,0,0,0,0,0,0,1,0,0,1,0
241974,0,1,0,0,0,0,0,0,0,0,0,0,0
242070,1,0,0,0,0,0,0,0,0,1,1,0,0
242103,1,0,0,0,1,0,0,0,1,0,1,1,1
242425,1,0,0,0,0,0,1,0,0,0,0,0,0
242426,1,0,0,0,0,0,0,0,1,0,0,1,0
242515,0,1,0,0,0,0,0,0,0,0,0,0,0
243046,1,0,0,0,0,0,0,0,0,0,0,0,0
243303,1,0,0,0,0,0,1,0,0,0,0,1,0
243492,1,0,0,0,0,0,1,0,1,0,0,1,0
244100,0,0,0,0,0,0,0,0,0,1,1,1,0
244171,0,1,0,1,0,0,0,0,0,1,1,1,1
244231,1,0,0,0,0,0,0,0,1,0,0,0,0
244251,1,0,0,0,0,0,0,0,0,1,1,1,0
244304,0,1,0,0,0,0,0,0,0,0,0,0,0
244343,0,1,0,0,0,0,0,0,0,1,1,0,0
244659,0,1,0,0,0,0,0,0,0,0,0,0,0
245122,0,1,0,0,0,0,0,0,0,0,0,0,0
245319,0,1,0,0,0,0,0,0,0,0,0,0,0
245340,0,1,0,0,0,0,0,0,0,0,0,0,0
245386,0,1,0,0,0,0,0,0,0,0,0,0,0
246052,1,0,0,0,0,0,1,0,1,1,1,1,0
246248,1,0,0,0,0,0,0,0,0,0,0,0,0
246439,0,1,0,0,0,0,0,0,0,0,0,0,1
246721,0,1,0,0,0,0,0,0,0,0,0,0,0
247157,1,0,0,0,0,0,0,0,0,0,0,0,0
247249,1,0,0,0,1,0,1,0,1,1,0,1,0
247733,1,0,0,0,0,0,1,0,1,1,0,1,0
247936,0,1,0,0,0,0,0,0,0,0,0,0,0
248024,0,1,0,0,0,0,0,0,0,0,0,0,0
248033,0,1,0,0,0,0,0,1,0,1,1,0,1
248431,1,0,0,0,0,0,0,0,0,0,0,0,0
248630,0,1,0,0,0,0,0,0,0,1,1,0,0
248686,0,1,0,0,0,0,0,0,0,0,0,0,0
249266,1,0,0,0,1,0,1,0,1,1,1,1,1
249378,1,0,0,0,0,0,0,0,1,0,0,1,0
249500,1,1,0,0,1,0,1,0,1,1,0,1,0
249520,0,1,0,0,0,0,0,0,0,1,1,0,0
249852,0,0,0,0,0,0,0,0,0,0,0,1,0
249860,1,0,0,0,0,0,0,0,0,0,0,1,0
249901,0,1,0,0,0,0,0,0,0,0,0,0,0
250167,1,0,0,0,0,0,1,0,1,1,0,1,0
250200,0,1,0,0,0,0,0,0,0,0,0,0,0
250411,0,1,0,0,0,0,0,0,0,0,0,0,0
250711,0,1,0,0,0,0,0,0,0,1,0,0,0
251041,1,0,0,0,0,0,0,0,1,0,0,0,0
251533,0,1,0,0,0,0,0,0,0,0,0,0,0
252053,0,1,0,0,0,0,0,0,0,0,0,0,0
252280,1,0,0,0,0,0,0,0,1,1,0,1,0
252537,0,1,0,1,0,0,0,0,0,0,0,1,1
252647,1,0,0,0,0,0,0,0,0,1,0,0,0
252989,1,0,0,0,0,0,0,0,1,0,0,1,0
253073,1,0,0,0,0,0,1,0,1,1,0,1,0
253085,0,1,0,0,0,0,0,0,1,0,0,0,0
254245,1,0,0,0,0,0,0,0,1,0,0,1,0
254421,0,1,0,0,0,0,0,0,0,0,0,0,0
254442,0,1,0,0,0,0,0,0,0,1,0,0,0
254623,1,0,0,0,0,0,0,0,0,1,0,1,0
254755,0,1,0,0,0,0,0,0,0,1,0,0,1
255268,1,0,0,0,0,0,1,0,1,0,0,0,0
255355,0,1,0,0,1,0,1,0,1,0,0,1,0
255459,0,1,0,0,0,0,0,0,0,1,1,0,0
256297,1,0,0,0,0,0,0,0,1,0,0,0,0
257622,1,0,0,0,1,0,0,0,1,0,0,1,0
258070,0,1,0,0,0,0,0,0,0,1,0,0,0
258476,0,1,0,0,0,0,0,0,0,1,1,0,1
258518,0,1,0,0,0,0,0,0,0,1,0,0,0
258530,0,1,0,0,0,0,0,0,0,1,1,0,1
258587,0,1,0,0,0,0,0,0,0,0,0,0,0
259316,0,1,0,0,0,0,0,0,0,0,0,0,0
259482,0,1,0,0,0,0,0,0,1,0,0,0,0
259712,0,0,0,1,0,0,0,0,0,1,1,1,0
259725,1,0,0,0,0,0,0,0,0,0,0,0,0
260155,0,1,0,0,0,0,0,0,0,0,0,0,0
260294,0,1,0,0,0,0,0,0,0,1,0,0,0
260296,1,0,0,0,0,0,0,0,0,1,0,0,0
260366,0,0,0,0,0,0,0,0,0,1,1,0,1
260789,0,1,0,0,0,0,0,0,0,0,0,0,0
260805,0,1,0,0,0,0,0,0,0,0,0,0,0
260961,0,1,0,0,0,0,1,0,1,1,1,1,0
261492,0,1,0,0,0,0,0,0,0,0,0,0,0
261666,0,1,0,0,0,0,0,1,0,0,0,0,1
262068,1,0,0,0,0,0,1,1,1,1,1,1,0
262182,1,1,0,1,1,0,0,0,1,1,1,1,1
